timestep	potential_energy
31778	-0.149773243
31779	-0.149773243
31780	-0.149773243
31781	-0.149773243
31782	-0.149773243
31783	-0.149773243
31784	-0.149773243
31785	-0.149773243
31786	-0.149773243
31787	-0.149773243
31788	-0.149773243
31789	-0.149773243
31790	-0.149773243
31791	-0.149773243
31792	-0.149773243
31793	-0.149773243
31794	-0.149773243
31795	-0.149773243
31796	-0.149773243
31797	-0.149773243
31798	-0.149773243
31799	-0.149773243
31800	-0.149773243
31801	-0.149773243
31802	-0.149773243
31803	-0.149773243
31804	-0.149773243
31805	-0.149773243
31806	-0.149773243
31807	-0.149773243
31808	-0.149773243
31809	-0.149773243
31810	-0.149773243
31811	-0.149773243
31812	-0.149773243
31813	-0.149773243
31814	-0.149773243
31815	-0.149773243
31816	-0.149773243
31817	-0.149773243
31818	-0.149773243
31819	-0.149773243
31820	-0.149773243
31821	-0.149773243
31822	-0.149773243
31823	-0.149773243
31824	-0.149773243
31825	-0.149773243
31826	-0.149773243
31827	-0.149773243
31828	-0.149773243
31829	-0.149773243
31830	-0.149773243
31831	-0.149773243
31832	-0.149773243
31833	-0.149773243
31834	-0.149773243
31835	-0.149773243
31836	-0.149773243
31837	-0.149773243
31838	-0.149773243
31839	-0.149773243
31840	-0.149773243
31841	-0.149773243
31842	-0.149773243
31843	-0.149773243
31844	-0.149773243
31845	-0.149773243
31846	-0.149773243
31847	-0.149773243
31848	-0.149773243
31849	-0.149773243
31850	-0.149773243
31851	-0.149773243
31852	-0.149773243
31853	-0.149773243
31854	-0.149773243
31855	-0.149773243
31856	-0.149773243
31857	-0.149773243
31858	-0.149773243
31859	-0.149773243
31860	-0.149773243
31861	-0.149773243
31862	-0.149773243
31863	-0.149773243
31864	-0.149773243
31865	-0.149773243
31866	-0.149773243
31867	-0.149773243
31868	-0.149773243
31869	-0.149773243
31870	-0.149773243
31871	-0.149773243
31872	-0.149773243
31873	-0.149773243
31874	-0.149773243
31875	-0.149773243
31876	-0.149773243
31877	-0.149773243
31878	-0.149773243
31879	-0.149773243
31880	-0.149773243
31881	-0.149773243
31882	-0.149773243
31883	-0.149773243
31884	-0.149773243
31885	-0.149773243
31886	-0.149773243
31887	-0.149773243
31888	-0.149773243
31889	-0.149773243
31890	-0.149773243
31891	-0.149773243
31892	-0.149773243
31893	-0.149773243
31894	-0.149773243
31895	-0.149773243
31896	-0.149773243
31897	-0.149773243
31898	-0.149773243
31899	-0.149773243
31900	-0.149773243
31901	-0.149773243
31902	-0.149773243
31903	-0.149773243
31904	-0.149773243
31905	-0.149773243
31906	-0.149773243
31907	-0.149773243
31908	-0.149773243
31909	-0.149773243
31910	-0.149773243
31911	-0.149773243
31912	-0.149773243
31913	-0.149773243
31914	-0.149773243
31915	-0.149773243
31916	-0.149773243
31917	-0.149773243
31918	-0.149773243
31919	-0.149773243
31920	-0.149773243
31921	-0.149773243
31922	-0.149773243
31923	-0.149773243
31924	-0.149773243
31925	-0.149773243
31926	-0.149773243
31927	-0.149773243
31928	-0.149773243
31929	-0.149773243
31930	-0.149773243
31931	-0.149773243
31932	-0.149773243
31933	-0.149773243
31934	-0.149773243
31935	-0.149773243
31936	-0.149773243
31937	-0.149773243
31938	-0.149773243
31939	-0.149773243
31940	-0.149773243
31941	-0.149773243
31942	-0.149773243
31943	-0.149773243
31944	-0.149773243
31945	-0.149773243
31946	-0.149773243
31947	-0.149773243
31948	-0.149773243
31949	-0.149773243
31950	-0.149773243
31951	-0.149773243
31952	-0.149773243
31953	-0.149773243
31954	-0.149773243
31955	-0.149773243
31956	-0.149773243
31957	-0.149773243
31958	-0.149773243
31959	-0.149773243
31960	-0.149773243
31961	-0.149773243
31962	-0.149773243
31963	-0.149773243
31964	-0.149773243
31965	-0.149773243
31966	-0.149773243
31967	-0.149773243
31968	-0.149773243
31969	-0.149773243
31970	-0.149773243
31971	-0.149773243
31972	-0.149773243
31973	-0.149773243
31974	-0.149773243
31975	-0.149773243
31976	-0.149773243
31977	-0.149773243
31978	-0.149773243
31979	-0.149773243
31980	-0.149773243
31981	-0.149773243
31982	-0.149773243
31983	-0.149773243
31984	-0.149773243
31985	-0.149773243
31986	-0.149773243
31987	-0.149773243
31988	-0.149773243
31989	-0.149773243
31990	-0.149773243
31991	-0.149773243
31992	-0.149773243
31993	-0.149773243
31994	-0.149773243
31995	-0.149773243
31996	-0.149773243
31997	-0.149773243
31998	-0.149773243
31999	-0.149773243
32000	-0.149773243
32001	-0.149773243
32002	-0.149773243
32003	-0.149773243
32004	-0.149773243
32005	-0.149773243
32006	-0.149773243
32007	-0.149773243
32008	-0.149773243
32009	-0.149773243
32010	-0.149773243
32011	-0.149773243
32012	-0.149773243
32013	-0.149773243
32014	-0.149773243
32015	-0.149773243
32016	-0.149773243
32017	-0.149773243
32018	-0.149773243
32019	-0.149773243
32020	-0.149773243
32021	-0.149773243
32022	-0.149773243
32023	-0.149773243
32024	-0.149773243
32025	-0.149773243
32026	-0.149773243
32027	-0.149773243
32028	-0.149773243
32029	-0.149773243
32030	-0.149773243
32031	-0.149773243
32032	-0.149773243
32033	-0.149773243
32034	-0.149773243
32035	-0.149773243
32036	-0.149773243
32037	-0.149773243
32038	-0.149773243
32039	-0.149773243
32040	-0.149773243
32041	-0.149773243
32042	-0.149773243
32043	-0.149773243
32044	-0.149773243
32045	-0.149773243
32046	-0.149773243
32047	-0.149773243
32048	-0.149773243
32049	-0.149773243
32050	-0.149773243
32051	-0.149773243
32052	-0.149773243
32053	-0.149773243
32054	-0.149773243
32055	-0.149773243
32056	-0.149773243
32057	-0.149773243
32058	-0.149773243
32059	-0.149773243
32060	-0.149773243
32061	-0.149773243
32062	-0.149773243
32063	-0.149773243
32064	-0.149773243
32065	-0.149773243
32066	-0.149773243
32067	-0.149773243
32068	-0.149773243
32069	-0.149773243
32070	-0.149773243
32071	-0.149773243
32072	-0.149773243
32073	-0.149773243
32074	-0.149773243
32075	-0.149773243
32076	-0.149773243
32077	-0.149773243
32078	-0.149773243
32079	-0.149773243
32080	-0.149773243
32081	-0.149773243
32082	-0.149773243
32083	-0.149773243
32084	-0.149773243
32085	-0.149773243
32086	-0.149773243
32087	-0.149773243
32088	-0.149773243
32089	-0.149773243
32090	-0.149773243
32091	-0.149773243
32092	-0.149773243
32093	-0.149773243
32094	-0.149773243
32095	-0.149773243
32096	-0.149773243
32097	-0.149773243
32098	-0.149773243
32099	-0.149773243
32100	-0.149773243
32101	-0.149773243
32102	-0.149773243
32103	-0.149773243
32104	-0.149773243
32105	-0.149773243
32106	-0.149773243
32107	-0.149773243
32108	-0.149773243
32109	-0.149773243
32110	-0.149773243
32111	-0.149773243
32112	-0.149773243
32113	-0.149773243
32114	-0.149773243
32115	-0.149773243
32116	-0.149773243
32117	-0.149773243
32118	-0.149773243
32119	-0.149773243
32120	-0.149773243
32121	-0.149773243
32122	-0.149773243
32123	-0.149773243
32124	-0.149773243
32125	-0.149773243
32126	-0.149773243
32127	-0.149773243
32128	-0.149773243
32129	-0.149773243
32130	-0.149773243
32131	-0.149773243
32132	-0.149773243
32133	-0.149773243
32134	-0.149773243
32135	-0.149773243
32136	-0.149773243
32137	-0.149773243
32138	-0.149773243
32139	-0.149773243
32140	-0.149773243
32141	-0.149773243
32142	-0.149773243
32143	-0.149773243
32144	-0.149773243
32145	-0.149773243
32146	-0.149773243
32147	-0.149773243
32148	-0.149773243
32149	-0.149773243
32150	-0.149773243
32151	-0.149773243
32152	-0.149773243
32153	-0.149773243
32154	-0.149773243
32155	-0.149773243
32156	-0.149773243
32157	-0.149773243
32158	-0.149773243
32159	-0.149773243
32160	-0.149773243
32161	-0.149773243
32162	-0.149773243
32163	-0.149773243
32164	-0.149773243
32165	-0.149773243
32166	-0.149773243
32167	-0.149773243
32168	-0.149773243
32169	-0.149773243
32170	-0.149773243
32171	-0.149773243
32172	-0.149773243
32173	-0.149773243
32174	-0.149773243
32175	-0.149773243
32176	-0.149773243
32177	-0.149773243
32178	-0.149773243
32179	-0.149773243
32180	-0.149773243
32181	-0.149773243
32182	-0.149773243
32183	-0.149773243
32184	-0.149773243
32185	-0.149773243
32186	-0.149773243
32187	-0.149773243
32188	-0.149773243
32189	-0.149773243
32190	-0.149773243
32191	-0.149773243
32192	-0.149773243
32193	-0.149773243
32194	-0.149773243
32195	-0.149773243
32196	-0.149773243
32197	-0.149773243
32198	-0.149773243
32199	-0.149773243
32200	-0.149773243
32201	-0.149773243
32202	-0.149773243
32203	-0.149773243
32204	-0.149773243
32205	-0.149773243
32206	-0.149773243
32207	-0.149773243
32208	-0.149773243
32209	-0.149773243
32210	-0.149773243
32211	-0.149773243
32212	-0.149773243
32213	-0.149773243
32214	-0.149773243
32215	-0.149773243
32216	-0.149773243
32217	-0.149773243
32218	-0.149773243
32219	-0.149773243
32220	-0.149773243
32221	-0.149773243
32222	-0.149773243
32223	-0.149773243
32224	-0.149773243
32225	-0.149773243
32226	-0.149773243
32227	-0.149773243
32228	-0.149773243
32229	-0.149773243
32230	-0.149773243
32231	-0.149773243
32232	-0.149773243
32233	-0.149773243
32234	-0.149773243
32235	-0.149773243
32236	-0.149773243
32237	-0.149773243
32238	-0.149773243
32239	-0.149773243
32240	-0.149773243
32241	-0.149773243
32242	-0.149773243
32243	-0.149773243
32244	-0.149773243
32245	-0.149773243
32246	-0.149773243
32247	-0.149773243
32248	-0.149773243
32249	-0.149773243
32250	-0.149773243
32251	-0.149773243
32252	-0.149773243
32253	-0.149773243
32254	-0.149773243
32255	-0.149773243
32256	-0.149773243
32257	-0.149773243
32258	-0.149773243
32259	-0.149773243
32260	-0.149773243
32261	-0.149773243
32262	-0.149773243
32263	-0.149773243
32264	-0.149773243
32265	-0.149773243
32266	-0.149773243
32267	-0.149773243
32268	-0.149773243
32269	-0.149773243
32270	-0.149773243
32271	-0.149773243
32272	-0.149773243
32273	-0.149773243
32274	-0.149773243
32275	-0.149773243
32276	-0.149773243
32277	-0.149773243
32278	-0.149773243
32279	-0.149773243
32280	-0.149773243
32281	-0.149773243
32282	-0.149773243
32283	-0.149773243
32284	-0.149773243
32285	-0.149773243
32286	-0.149773243
32287	-0.149773243
32288	-0.149773243
32289	-0.149773243
32290	-0.149773243
32291	-0.149773243
32292	-0.149773243
32293	-0.149773243
32294	-0.149773243
32295	-0.149773243
32296	-0.149773243
32297	-0.149773243
32298	-0.149773243
32299	-0.149773243
32300	-0.149773243
32301	-0.149773243
32302	-0.149773243
32303	-0.149773243
32304	-0.149773243
32305	-0.149773243
32306	-0.149773243
32307	-0.149773243
32308	-0.149773243
32309	-0.149773243
32310	-0.149773243
32311	-0.149773243
32312	-0.149773243
32313	-0.149773243
32314	-0.149773243
32315	-0.149773243
32316	-0.149773243
32317	-0.149773243
32318	-0.149773243
32319	-0.149773243
32320	-0.149773243
32321	-0.149773243
32322	-0.149773243
32323	-0.149773243
32324	-0.149773243
32325	-0.149773243
32326	-0.149773243
32327	-0.149773243
32328	-0.149773243
32329	-0.149773243
32330	-0.149773243
32331	-0.149773243
32332	-0.149773243
32333	-0.149773243
32334	-0.149773243
32335	-0.149773243
32336	-0.149773243
32337	-0.149773243
32338	-0.149773243
32339	-0.149773243
32340	-0.149773243
32341	-0.149773243
32342	-0.149773243
32343	-0.149773243
32344	-0.149773243
32345	-0.149773243
32346	-0.149773243
32347	-0.149773243
32348	-0.149773243
32349	-0.149773243
32350	-0.149773243
32351	-0.149773243
32352	-0.149773243
32353	-0.149773243
32354	-0.149773243
32355	-0.149773243
32356	-0.149773243
32357	-0.149773243
32358	-0.149773243
32359	-0.149773243
32360	-0.149773243
32361	-0.149773243
32362	-0.149773243
32363	-0.149773243
32364	-0.149773243
32365	-0.149773243
32366	-0.149773243
32367	-0.149773243
32368	-0.149773243
32369	-0.149773243
32370	-0.149773243
32371	-0.149773243
32372	-0.149773243
32373	-0.149773243
32374	-0.149773243
32375	-0.149773243
32376	-0.149773243
32377	-0.149773243
32378	-0.149773243
32379	-0.149773243
32380	-0.149773243
32381	-0.149773243
32382	-0.149773243
32383	-0.149773243
32384	-0.149773243
32385	-0.149773243
32386	-0.149773243
32387	-0.149773243
32388	-0.149773243
32389	-0.149773243
32390	-0.149773243
32391	-0.149773243
32392	-0.149773243
32393	-0.149773243
32394	-0.149773243
32395	-0.149773243
32396	-0.149773243
32397	-0.149773243
32398	-0.149773243
32399	-0.149773243
32400	-0.149773243
32401	-0.149773243
32402	-0.149773243
32403	-0.149773243
32404	-0.149773243
32405	-0.149773243
32406	-0.149773243
32407	-0.149773243
32408	-0.149773243
32409	-0.149773243
32410	-0.149773243
32411	-0.149773243
32412	-0.149773243
32413	-0.149773243
32414	-0.149773243
32415	-0.149773243
32416	-0.149773243
32417	-0.149773243
32418	-0.149773243
32419	-0.149773243
32420	-0.149773243
32421	-0.149773243
32422	-0.149773243
32423	-0.149773243
32424	-0.149773243
32425	-0.149773243
32426	-0.149773243
32427	-0.149773243
32428	-0.149773243
32429	-0.149773243
32430	-0.149773243
32431	-0.149773243
32432	-0.149773243
32433	-0.149773243
32434	-0.149773243
32435	-0.149773243
32436	-0.149773243
32437	-0.149773243
32438	-0.149773243
32439	-0.149773243
32440	-0.149773243
32441	-0.149773243
32442	-0.149773243
32443	-0.149773243
32444	-0.149773243
32445	-0.149773243
32446	-0.149773243
32447	-0.149773243
32448	-0.149773243
32449	-0.149773243
32450	-0.149773243
32451	-0.149773243
32452	-0.149773243
32453	-0.149773243
32454	-0.149773243
32455	-0.149773243
32456	-0.149773243
32457	-0.149773243
32458	-0.149773243
32459	-0.149773243
32460	-0.149773243
32461	-0.149773243
32462	-0.149773243
32463	-0.149773243
32464	-0.149773243
32465	-0.149773243
32466	-0.149773243
32467	-0.149773243
32468	-0.149773243
32469	-0.149773243
32470	-0.149773243
32471	-0.149773243
32472	-0.149773243
32473	-0.149773243
32474	-0.149773243
32475	-0.149773243
32476	-0.149773243
32477	-0.149773243
32478	-0.149773243
32479	-0.149773243
32480	-0.149773243
32481	-0.149773243
32482	-0.149773243
32483	-0.149773243
32484	-0.149773243
32485	-0.149773243
32486	-0.149773243
32487	-0.149773243
32488	-0.149773243
32489	-0.149773243
32490	-0.149773243
32491	-0.149773243
32492	-0.149773243
32493	-0.149773243
32494	-0.149773243
32495	-0.149773243
32496	-0.149773243
32497	-0.149773243
32498	-0.149773243
32499	-0.149773243
32500	-0.149773243
32501	-0.149773243
32502	-0.149773243
32503	-0.149773243
32504	-0.149773243
32505	-0.149773243
32506	-0.149773243
32507	-0.149773243
32508	-0.149773243
32509	-0.149773243
32510	-0.149773243
32511	-0.149773243
32512	-0.149773243
32513	-0.149773243
32514	-0.149773243
32515	-0.149773243
32516	-0.149773243
32517	-0.149773243
32518	-0.149773243
32519	-0.149773243
32520	-0.149773243
32521	-0.149773243
32522	-0.149773243
32523	-0.149773243
32524	-0.149773243
32525	-0.149773243
32526	-0.149773243
32527	-0.149773243
32528	-0.149773243
32529	-0.149773243
32530	-0.149773243
32531	-0.149773243
32532	-0.149773243
32533	-0.149773243
32534	-0.149773243
32535	-0.149773243
32536	-0.149773243
32537	-0.149773243
32538	-0.149773243
32539	-0.149773243
32540	-0.149773243
32541	-0.149773243
32542	-0.149773243
32543	-0.149773243
32544	-0.149773243
32545	-0.149773243
32546	-0.149773243
32547	-0.149773243
32548	-0.149773243
32549	-0.149773243
32550	-0.149773243
32551	-0.149773243
32552	-0.149773243
32553	-0.149773243
32554	-0.149773243
32555	-0.149773243
32556	-0.149773243
32557	-0.149773243
32558	-0.149773243
32559	-0.149773243
32560	-0.149773243
32561	-0.149773243
32562	-0.149773243
32563	-0.149773243
32564	-0.149773243
32565	-0.149773243
32566	-0.149773243
32567	-0.149773243
32568	-0.149773243
32569	-0.149773243
32570	-0.149773243
32571	-0.149773243
32572	-0.149773243
32573	-0.149773243
32574	-0.149773243
32575	-0.149773243
32576	-0.149773243
32577	-0.149773243
32578	-0.149773243
32579	-0.149773243
32580	-0.149773243
32581	-0.149773243
32582	-0.149773243
32583	-0.149773243
32584	-0.149773243
32585	-0.149773243
32586	-0.149773243
32587	-0.149773243
32588	-0.149773243
32589	-0.149773243
32590	-0.149773243
32591	-0.149773243
32592	-0.149773243
32593	-0.149773243
32594	-0.149773243
32595	-0.149773243
32596	-0.149773243
32597	-0.149773243
32598	-0.149773243
32599	-0.149773243
32600	-0.149773243
32601	-0.149773243
32602	-0.149773243
32603	-0.149773243
32604	-0.149773243
32605	-0.149773243
32606	-0.149773243
32607	-0.149773243
32608	-0.149773243
32609	-0.149773243
32610	-0.149773243
32611	-0.149773243
32612	-0.149773243
32613	-0.149773243
32614	-0.149773243
32615	-0.149773243
32616	-0.149773243
32617	-0.149773243
32618	-0.149773243
32619	-0.149773243
32620	-0.149773243
32621	-0.149773243
32622	-0.149773243
32623	-0.149773243
32624	-0.149773243
32625	-0.149773243
32626	-0.149773243
32627	-0.149773243
32628	-0.149773243
32629	-0.149773243
32630	-0.149773243
32631	-0.149773243
32632	-0.149773243
32633	-0.149773243
32634	-0.149773243
32635	-0.149773243
32636	-0.149773243
32637	-0.149773243
32638	-0.149773243
32639	-0.149773243
32640	-0.149773243
32641	-0.149773243
32642	-0.149773243
32643	-0.149773243
32644	-0.149773243
32645	-0.149773243
32646	-0.149773243
32647	-0.149773243
32648	-0.149773243
32649	-0.149773243
32650	-0.149773243
32651	-0.149773243
32652	-0.149773243
32653	-0.149773243
32654	-0.149773243
32655	-0.149773243
32656	-0.149773243
32657	-0.149773243
32658	-0.149773243
32659	-0.149773243
32660	-0.149773243
32661	-0.149773243
32662	-0.149773243
32663	-0.149773243
32664	-0.149773243
32665	-0.149773243
32666	-0.149773243
32667	-0.149773243
32668	-0.149773243
32669	-0.149773243
32670	-0.149773243
32671	-0.149773243
32672	-0.149773243
32673	-0.149773243
32674	-0.149773243
32675	-0.149773243
32676	-0.149773243
32677	-0.149773243
32678	-0.149773243
32679	-0.149773243
32680	-0.149773243
32681	-0.149773243
32682	-0.149773243
32683	-0.149773243
32684	-0.149773243
32685	-0.149773243
32686	-0.149773243
32687	-0.149773243
32688	-0.149773243
32689	-0.149773243
32690	-0.149773243
32691	-0.149773243
32692	-0.149773243
32693	-0.149773243
32694	-0.149773243
32695	-0.149773243
32696	-0.149773243
32697	-0.149773243
32698	-0.149773243
32699	-0.149773243
32700	-0.149773243
32701	-0.149773243
32702	-0.149773243
32703	-0.149773243
32704	-0.149773243
32705	-0.149773243
32706	-0.149773243
32707	-0.149773243
32708	-0.149773243
32709	-0.149773243
32710	-0.149773243
32711	-0.149773243
32712	-0.149773243
32713	-0.149773243
32714	-0.149773243
32715	-0.149773243
32716	-0.149773243
32717	-0.149773243
32718	-0.149773243
32719	-0.149773243
32720	-0.149773243
32721	-0.149773243
32722	-0.149773243
32723	-0.149773243
32724	-0.149773243
32725	-0.149773243
32726	-0.149773243
32727	-0.149773243
32728	-0.149773243
32729	-0.149773243
32730	-0.149773243
32731	-0.149773243
32732	-0.149773243
32733	-0.149773243
32734	-0.149773243
32735	-0.149773243
32736	-0.149773243
32737	-0.149773243
32738	-0.149773243
32739	-0.149773243
32740	-0.149773243
32741	-0.149773243
32742	-0.149773243
32743	-0.149773243
32744	-0.149773243
32745	-0.149773243
32746	-0.149773243
32747	-0.149773243
32748	-0.149773243
32749	-0.149773243
32750	-0.149773243
32751	-0.149773243
32752	-0.149773243
32753	-0.149773243
32754	-0.149773243
32755	-0.149773243
32756	-0.149773243
32757	-0.149773243
32758	-0.149773243
32759	-0.149773243
32760	-0.149773243
32761	-0.149773243
32762	-0.149773243
32763	-0.149773243
32764	-0.149773243
32765	-0.149773243
32766	-0.149773243
32767	-0.149773243
32768	-0.149773243
32769	-0.149773243
32770	-0.149773243
32771	-0.149773243
32772	-0.149773243
32773	-0.149773243
32774	-0.149773243
32775	-0.149773243
32776	-0.149773243
32777	-0.149773243
32778	-0.149773243
32779	-0.149773243
32780	-0.149773243
32781	-0.149773243
32782	-0.149773243
32783	-0.149773243
32784	-0.149773243
32785	-0.149773243
32786	-0.149773243
32787	-0.149773243
32788	-0.149773243
32789	-0.149773243
32790	-0.149773243
32791	-0.149773243
32792	-0.149773243
32793	-0.149773243
32794	-0.149773243
32795	-0.149773243
32796	-0.149773243
32797	-0.149773243
32798	-0.149773243
32799	-0.149773243
32800	-0.149773243
32801	-0.149773243
32802	-0.149773243
32803	-0.149773243
32804	-0.149773243
32805	-0.149773243
32806	-0.149773243
32807	-0.149773243
32808	-0.149773243
32809	-0.149773243
32810	-0.149773243
32811	-0.149773243
32812	-0.149773243
32813	-0.149773243
32814	-0.149773243
32815	-0.149773243
32816	-0.149773243
32817	-0.149773243
32818	-0.149773243
32819	-0.149773243
32820	-0.149773243
32821	-0.149773243
32822	-0.149773243
32823	-0.149773243
32824	-0.149773243
32825	-0.149773243
32826	-0.149773243
32827	-0.149773243
32828	-0.149773243
32829	-0.149773243
32830	-0.149773243
32831	-0.149773243
32832	-0.149773243
32833	-0.149773243
32834	-0.149773243
32835	-0.149773243
32836	-0.149773243
32837	-0.149773243
32838	-0.149773243
32839	-0.149773243
32840	-0.149773243
32841	-0.149773243
32842	-0.149773243
32843	-0.149773243
32844	-0.149773243
32845	-0.149773243
32846	-0.149773243
32847	-0.149773243
32848	-0.149773243
32849	-0.149773243
32850	-0.149773243
32851	-0.149773243
32852	-0.149773243
32853	-0.149773243
32854	-0.149773243
32855	-0.149773243
32856	-0.149773243
32857	-0.149773243
32858	-0.149773243
32859	-0.149773243
32860	-0.149773243
32861	-0.149773243
32862	-0.149773243
32863	-0.149773243
32864	-0.149773243
32865	-0.149773243
32866	-0.149773243
32867	-0.149773243
32868	-0.149773243
32869	-0.149773243
32870	-0.149773243
32871	-0.149773243
32872	-0.149773243
32873	-0.149773243
32874	-0.149773243
32875	-0.149773243
32876	-0.149773243
32877	-0.149773243
32878	-0.149773243
32879	-0.149773243
32880	-0.149773243
32881	-0.149773243
32882	-0.149773243
32883	-0.149773243
32884	-0.149773243
32885	-0.149773243
32886	-0.149773243
32887	-0.149773243
32888	-0.149773243
32889	-0.149773243
32890	-0.149773243
32891	-0.149773243
32892	-0.149773243
32893	-0.149773243
32894	-0.149773243
32895	-0.149773243
32896	-0.149773243
32897	-0.149773243
32898	-0.149773243
32899	-0.149773243
32900	-0.149773243
32901	-0.149773243
32902	-0.149773243
32903	-0.149773243
32904	-0.149773243
32905	-0.149773243
32906	-0.149773243
32907	-0.149773243
32908	-0.149773243
32909	-0.149773243
32910	-0.149773243
32911	-0.149773243
32912	-0.149773243
32913	-0.149773243
32914	-0.149773243
32915	-0.149773243
32916	-0.149773243
32917	-0.149773243
32918	-0.149773243
32919	-0.149773243
32920	-0.149773243
32921	-0.149773243
32922	-0.149773243
32923	-0.149773243
32924	-0.149773243
32925	-0.149773243
32926	-0.149773243
32927	-0.149773243
32928	-0.149773243
32929	-0.149773243
32930	-0.149773243
32931	-0.149773243
32932	-0.149773243
32933	-0.149773243
32934	-0.149773243
32935	-0.149773243
32936	-0.149773243
32937	-0.149773243
32938	-0.149773243
32939	-0.149773243
32940	-0.149773243
32941	-0.149773243
32942	-0.149773243
32943	-0.149773243
32944	-0.149773243
32945	-0.149773243
32946	-0.149773243
32947	-0.149773243
32948	-0.149773243
32949	-0.149773243
32950	-0.149773243
32951	-0.149773243
32952	-0.149773243
32953	-0.149773243
32954	-0.149773243
32955	-0.149773243
32956	-0.149773243
32957	-0.149773243
32958	-0.149773243
32959	-0.149773243
32960	-0.149773243
32961	-0.149773243
32962	-0.149773243
32963	-0.149773243
32964	-0.149773243
32965	-0.149773243
32966	-0.149773243
32967	-0.149773243
32968	-0.149773243
32969	-0.149773243
32970	-0.149773243
32971	-0.149773243
32972	-0.149773243
32973	-0.149773243
32974	-0.149773243
32975	-0.149773243
32976	-0.149773243
32977	-0.149773243
32978	-0.149773243
32979	-0.149773243
32980	-0.149773243
32981	-0.149773243
32982	-0.149773243
32983	-0.149773243
32984	-0.149773243
32985	-0.149773243
32986	-0.149773243
32987	-0.149773243
32988	-0.149773243
32989	-0.149773243
32990	-0.149773243
32991	-0.149773243
32992	-0.149773243
32993	-0.149773243
32994	-0.149773243
32995	-0.149773243
32996	-0.149773243
32997	-0.149773243
32998	-0.149773243
32999	-0.149773243
33000	-0.149773243
33001	-0.149773243
33002	-0.149773243
33003	-0.149773243
33004	-0.149773243
33005	-0.149773243
33006	-0.149773243
33007	-0.149773243
33008	-0.149773243
33009	-0.149773243
33010	-0.149773243
33011	-0.149773243
33012	-0.149773243
33013	-0.149773243
33014	-0.149773243
33015	-0.149773243
33016	-0.149773243
33017	-0.149773243
33018	-0.149773243
33019	-0.149773243
33020	-0.149773243
33021	-0.149773243
33022	-0.149773243
33023	-0.149773243
33024	-0.149773243
33025	-0.149773243
33026	-0.149773243
33027	-0.149773243
33028	-0.149773243
33029	-0.149773243
33030	-0.149773243
33031	-0.149773243
33032	-0.149773243
33033	-0.149773243
33034	-0.149773243
33035	-0.149773243
33036	-0.149773243
33037	-0.149773243
33038	-0.149773243
33039	-0.149773243
33040	-0.149773243
33041	-0.149773243
33042	-0.149773243
33043	-0.149773243
33044	-0.149773243
33045	-0.149773243
33046	-0.149773243
33047	-0.149773243
33048	-0.149773243
33049	-0.149773243
33050	-0.149773243
33051	-0.149773243
33052	-0.149773243
33053	-0.149773243
33054	-0.149773243
33055	-0.149773243
33056	-0.149773243
33057	-0.149773243
33058	-0.149773243
33059	-0.149773243
33060	-0.149773243
33061	-0.149773243
33062	-0.149773243
33063	-0.149773243
33064	-0.149773243
33065	-0.149773243
33066	-0.149773243
33067	-0.149773243
33068	-0.149773243
33069	-0.149773243
33070	-0.149773243
33071	-0.149773243
33072	-0.149773243
33073	-0.149773243
33074	-0.149773243
33075	-0.149773243
33076	-0.149773243
33077	-0.149773243
33078	-0.149773243
33079	-0.149773243
33080	-0.149773243
33081	-0.149773243
33082	-0.149773243
33083	-0.149773243
33084	-0.149773243
33085	-0.149773243
33086	-0.149773243
33087	-0.149773243
33088	-0.149773243
33089	-0.149773243
33090	-0.149773243
33091	-0.149773243
33092	-0.149773243
33093	-0.149773243
33094	-0.149773243
33095	-0.149773243
33096	-0.149773243
33097	-0.149773243
33098	-0.149773243
33099	-0.149773243
33100	-0.149773243
33101	-0.149773243
33102	-0.149773243
33103	-0.149773243
33104	-0.149773243
33105	-0.149773243
33106	-0.149773243
33107	-0.149773243
33108	-0.149773243
33109	-0.149773243
33110	-0.149773243
33111	-0.149773243
33112	-0.149773243
33113	-0.149773243
33114	-0.149773243
33115	-0.149773243
33116	-0.149773243
33117	-0.149773243
33118	-0.149773243
33119	-0.149773243
33120	-0.149773243
33121	-0.149773243
33122	-0.149773243
33123	-0.149773243
33124	-0.149773243
33125	-0.149773243
33126	-0.149773243
33127	-0.149773243
33128	-0.149773243
33129	-0.149773243
33130	-0.149773243
33131	-0.149773243
33132	-0.149773243
33133	-0.149773243
33134	-0.149773243
33135	-0.149773243
33136	-0.149773243
33137	-0.149773243
33138	-0.149773243
33139	-0.149773243
33140	-0.149773243
33141	-0.149773243
33142	-0.149773243
33143	-0.149773243
33144	-0.149773243
33145	-0.149773243
33146	-0.149773243
33147	-0.149773243
33148	-0.149773243
33149	-0.149773243
33150	-0.149773243
33151	-0.149773243
33152	-0.149773243
33153	-0.149773243
33154	-0.149773243
33155	-0.149773243
33156	-0.149773243
33157	-0.149773243
33158	-0.149773243
33159	-0.149773243
33160	-0.149773243
33161	-0.149773243
33162	-0.149773243
33163	-0.149773243
33164	-0.149773243
33165	-0.149773243
33166	-0.149773243
33167	-0.149773243
33168	-0.149773243
33169	-0.149773243
33170	-0.149773243
33171	-0.149773243
33172	-0.149773243
33173	-0.149773243
33174	-0.149773243
33175	-0.149773243
33176	-0.149773243
